834,3.67,Basal
833,4.09,Basal
829,2.26,Basal
826,-0.44,Basal
822,-4.08,Basal
815,-9.62,Basal
818,-11.35,Basal
823,-9.6,Basal
826,-6.67,Basal
827,-4.05,Basal
826,-2.7,Basal
816,-6.55,Basal
805,-14.07,Basal
800,-20.74,Basal
795,-26.62,Basal
794,-29.83,Basal
801,-27.35,Basal
807,-21.81,Basal
810,-15.97,Basal
817,-8.24,Basal
818,-2.49,Basal
815,-0.17,Basal
817,2.29,Basal
814,2.33,Basal
812,1.3,Basal
814,1.55,Basal
813,1.17,Basal
808,-1.53,Basal
800,-7.05,Basal
801,-9.83,Basal
799,-12.19,Basal
799,-13.23,Basal
801,-12.42,Basal
797,-13.34,Basal
791,-16.31,Basal
793,-16.61,Basal
798,-13.75,Basal
807,-7.05,Basal
818,2.82,Basal
825,12.4,Basal
822,16.6,Basal
821,18.16,Basal
817,16.52,Basal
817,14.84,Basal
825,17.04,Basal
833,21.65,Basal
830,22.31,Basal
828,20.9,Basal
826,18.23,Basal
829,17.25,Basal
838,20.3,Basal
844,24.36,Basal
838,23.12,Basal
831,18.05,Basal
830,13.62,Basal
830,10.27,Basal
836,10.61,Basal
845,14.76,Basal
850,19.26,Basal
854,23.32,Basal
864,29.83,Basal
872,36.7,Basal
876,41.6,Basal
879,44.56,Basal
875,42.8,Basal
864,34.71,Basal
851,21.92,Basal
835,5.17,Basal
828,-9.12,Basal
832,-15.98,Basal
839,-16.37,Basal
845,-13.09,Basal
845,-10.49,Basal
846,-7.93,Basal
841,-8.4,Basal
840,-8.86,Basal
847,-5.43,Basal
850,-1.58,Basal
850,0.94,Basal
848,1.56,Basal
844,-0.04,Basal
837,-4.44,Basal
835,-8.04,Basal
831,-11.96,Basal
829,-14.97,Basal
836,-12.94,Basal
841,-8.73,Basal
840,-6.18,Basal
842,-3.34,Basal
837,-3.81,Basal
826,-9.27,Basal
818,-16.26,Basal
816,-21.06,Basal
812,-25.25,Basal
819,-23.57,Basal
828,-17.24,Basal
831,-11.08,Basal
832,-6.22,Basal
832,-2.88,Basal
823,-4.96,Basal
817,-9,Basal
819,-10.27,Basal
819,-10.68,Basal
815,-12.46,Basal
813,-14.08,Basal
807,-17.46,Basal
800,-22.33,Basal
800,-24.57,Basal
800,-25.06,Basal
797,-25.84,Basal
797,-25.34,Basal
795,-25,Basal
793,-24.78,Basal
795,-22.71,Basal
793,-21.47,Basal
790,-21.29,Basal
789,-20.84,Basal
795,-16.84,Basal
798,-12.18,Basal
806,-4.88,Basal
810,1.92,Basal
